2023-11-17 09:31:57,602 INFO    StreamThr :611651 [internal.py:wandb_internal():86] W&B internal server running at pid: 611651, started at: 2023-11-17 09:31:57.602207
2023-11-17 09:31:57,603 DEBUG   HandlerThread:611651 [handler.py:handle_request():146] handle_request: status
2023-11-17 09:31:57,604 INFO    WriterThread:611651 [datastore.py:open_for_write():85] open: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_093157-fsttxtue/run-fsttxtue.wandb
2023-11-17 09:31:57,605 DEBUG   SenderThread:611651 [sender.py:send():380] send: header
2023-11-17 09:31:57,606 DEBUG   SenderThread:611651 [sender.py:send():380] send: run
2023-11-17 09:31:57,909 INFO    SenderThread:611651 [dir_watcher.py:__init__():211] watching files in: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_093157-fsttxtue/files
2023-11-17 09:31:57,909 INFO    SenderThread:611651 [sender.py:_start_run_threads():1122] run started: fsttxtue with start time 1700235117.602186
2023-11-17 09:31:57,937 DEBUG   HandlerThread:611651 [handler.py:handle_request():146] handle_request: check_version
2023-11-17 09:31:57,938 DEBUG   SenderThread:611651 [sender.py:send_request():407] send_request: check_version
2023-11-17 09:31:58,051 DEBUG   HandlerThread:611651 [handler.py:handle_request():146] handle_request: run_start
2023-11-17 09:31:58,093 DEBUG   HandlerThread:611651 [system_info.py:__init__():32] System info init
2023-11-17 09:31:58,093 DEBUG   HandlerThread:611651 [system_info.py:__init__():47] System info init done
2023-11-17 09:31:58,093 INFO    HandlerThread:611651 [system_monitor.py:start():194] Starting system monitor
2023-11-17 09:31:58,094 INFO    SystemMonitor:611651 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-17 09:31:58,095 INFO    HandlerThread:611651 [system_monitor.py:probe():214] Collecting system info
2023-11-17 09:31:58,096 INFO    SystemMonitor:611651 [interfaces.py:start():190] Started cpu monitoring
2023-11-17 09:31:58,097 INFO    SystemMonitor:611651 [interfaces.py:start():190] Started disk monitoring
2023-11-17 09:31:58,098 INFO    SystemMonitor:611651 [interfaces.py:start():190] Started gpu monitoring
2023-11-17 09:31:58,100 INFO    SystemMonitor:611651 [interfaces.py:start():190] Started memory monitoring
2023-11-17 09:31:58,102 INFO    SystemMonitor:611651 [interfaces.py:start():190] Started network monitoring
2023-11-17 09:31:58,139 DEBUG   HandlerThread:611651 [system_info.py:probe():196] Probing system
2023-11-17 09:31:58,143 DEBUG   HandlerThread:611651 [system_info.py:_probe_git():181] Probing git
2023-11-17 09:31:58,158 DEBUG   HandlerThread:611651 [system_info.py:_probe_git():189] Probing git done
2023-11-17 09:31:58,158 DEBUG   HandlerThread:611651 [system_info.py:probe():244] Probing system done
2023-11-17 09:31:58,158 DEBUG   HandlerThread:611651 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-88-generic-x86_64-with-glibc2.35', 'python': '3.11.5', 'heartbeatAt': '2023-11-17T15:31:58.140032', 'startedAt': '2023-11-17T15:31:57.599897', 'docker': None, 'cuda': '10.2.89', 'args': (), 'state': 'running', 'program': '/home/retina/dembysj/Dropbox/WCCI2024/iksolver/ik-solver.py', 'codePathLocal': 'ik-solver.py', 'codePath': 'ik-solver.py', 'git': {'remote': 'https://github.com/jacketdembys/iksolver.git', 'commit': 'eed66bb5c0586826a0a9036b8f7221712d6c7de6'}, 'email': 'jacketdembys@yahoo.fr', 'root': '/home/retina/dembysj/Dropbox/WCCI2024/iksolver', 'host': 'retina', 'username': 'dembysj', 'executable': '/home/retina/dembysj/.conda/envs/wcci_24/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2728.387166666667, 'min': 800.0, 'max': 4600.0}, 'cpu_freq_per_core': [{'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 1300.005, 'min': 800.0, 'max': 4600.0}], 'disk': {'/': {'total': 23.990325927734375, 'used': 20.481143951416016}}, 'gpu': 'NVIDIA GeForce RTX 2060', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2060', 'memory_total': 6442450944}], 'memory': {'total': 31.277503967285156}}
2023-11-17 09:31:58,158 INFO    HandlerThread:611651 [system_monitor.py:probe():224] Finished collecting system info
2023-11-17 09:31:58,158 INFO    HandlerThread:611651 [system_monitor.py:probe():227] Publishing system info
2023-11-17 09:31:58,158 DEBUG   HandlerThread:611651 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-11-17 09:31:58,159 DEBUG   HandlerThread:611651 [system_info.py:_save_pip():68] Saving pip packages done
2023-11-17 09:31:58,159 DEBUG   HandlerThread:611651 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-11-17 09:31:58,910 INFO    Thread-12 :611651 [dir_watcher.py:_on_file_created():271] file/dir created: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_093157-fsttxtue/files/conda-environment.yaml
2023-11-17 09:31:58,910 INFO    Thread-12 :611651 [dir_watcher.py:_on_file_created():271] file/dir created: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_093157-fsttxtue/files/requirements.txt
2023-11-17 09:32:02,129 DEBUG   HandlerThread:611651 [system_info.py:_save_conda():87] Saving conda packages done
2023-11-17 09:32:02,129 INFO    HandlerThread:611651 [system_monitor.py:probe():229] Finished publishing system info
2023-11-17 09:32:02,131 DEBUG   SenderThread:611651 [sender.py:send():380] send: files
2023-11-17 09:32:02,131 INFO    SenderThread:611651 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-11-17 09:32:02,135 DEBUG   HandlerThread:611651 [handler.py:handle_request():146] handle_request: stop_status
2023-11-17 09:32:02,136 DEBUG   HandlerThread:611651 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-17 09:32:02,136 DEBUG   SenderThread:611651 [sender.py:send_request():407] send_request: stop_status
2023-11-17 09:32:02,346 DEBUG   SenderThread:611651 [sender.py:send():380] send: telemetry
2023-11-17 09:32:02,562 INFO    wandb-upload_0:611651 [upload_job.py:push():131] Uploaded file /tmp/tmpp_7l_vxgwandb/owanxs45-wandb-metadata.json
2023-11-17 09:32:02,910 INFO    Thread-12 :611651 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_093157-fsttxtue/files/conda-environment.yaml
2023-11-17 09:32:02,910 INFO    Thread-12 :611651 [dir_watcher.py:_on_file_created():271] file/dir created: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_093157-fsttxtue/files/wandb-metadata.json
2023-11-17 09:32:02,934 DEBUG   HandlerThread:611651 [handler.py:handle_request():146] handle_request: log_artifact
2023-11-17 09:32:02,934 DEBUG   SenderThread:611651 [sender.py:send_request():407] send_request: log_artifact
2023-11-17 09:32:02,976 DEBUG   HandlerThread:611651 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:32:03,088 DEBUG   HandlerThread:611651 [handler.py:handle_request():146] handle_request: log_artifact
2023-11-17 09:32:03,485 DEBUG   HandlerThread:611651 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:32:03,485 DEBUG   HandlerThread:611651 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:32:03,486 DEBUG   HandlerThread:611651 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:32:03,486 DEBUG   HandlerThread:611651 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:32:03,486 DEBUG   HandlerThread:611651 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:32:03,486 DEBUG   HandlerThread:611651 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:32:03,487 DEBUG   HandlerThread:611651 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:32:03,487 DEBUG   HandlerThread:611651 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:32:03,488 DEBUG   HandlerThread:611651 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:32:03,605 INFO    wandb-upload_0:611651 [upload_job.py:push():89] Uploaded file /home/retina/dembysj/.local/share/wandb/artifacts/staging/tmpi5balmz7
2023-11-17 09:32:03,636 DEBUG   HandlerThread:611651 [handler.py:handle_request():146] handle_request: log_artifact
2023-11-17 09:32:03,641 DEBUG   HandlerThread:611651 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:32:03,791 DEBUG   HandlerThread:611651 [handler.py:handle_request():146] handle_request: log_artifact
2023-11-17 09:32:04,055 INFO    SenderThread:611651 [sender.py:send_request_log_artifact():1444] logged artifact Model_7DoF-7R-Panda_MLP_6-100-100-7_Adam_l2_2_qlim_scale_2 - {'id': 'QXJ0aWZhY3Q6NjQxNjE5NTY3', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExNjY5OTgwOA==', 'latestArtifact': None}}
2023-11-17 09:32:04,055 DEBUG   SenderThread:611651 [sender.py:send():380] send: history
2023-11-17 09:32:04,055 DEBUG   SenderThread:611651 [sender.py:send_request():407] send_request: summary_record
