2023-11-17 12:01:30,733 INFO    StreamThr :629845 [internal.py:wandb_internal():86] W&B internal server running at pid: 629845, started at: 2023-11-17 12:01:30.732706
2023-11-17 12:01:30,734 DEBUG   HandlerThread:629845 [handler.py:handle_request():146] handle_request: status
2023-11-17 12:01:30,735 INFO    WriterThread:629845 [datastore.py:open_for_write():85] open: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_120130-lr4nf9st/run-lr4nf9st.wandb
2023-11-17 12:01:30,735 DEBUG   SenderThread:629845 [sender.py:send():380] send: header
2023-11-17 12:01:30,739 DEBUG   SenderThread:629845 [sender.py:send():380] send: run
2023-11-17 12:01:31,024 INFO    SenderThread:629845 [dir_watcher.py:__init__():211] watching files in: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_120130-lr4nf9st/files
2023-11-17 12:01:31,024 INFO    SenderThread:629845 [sender.py:_start_run_threads():1122] run started: lr4nf9st with start time 1700244090.732879
2023-11-17 12:01:31,029 DEBUG   HandlerThread:629845 [handler.py:handle_request():146] handle_request: check_version
2023-11-17 12:01:31,029 DEBUG   SenderThread:629845 [sender.py:send_request():407] send_request: check_version
2023-11-17 12:01:31,151 DEBUG   HandlerThread:629845 [handler.py:handle_request():146] handle_request: run_start
2023-11-17 12:01:31,178 DEBUG   HandlerThread:629845 [system_info.py:__init__():32] System info init
2023-11-17 12:01:31,178 DEBUG   HandlerThread:629845 [system_info.py:__init__():47] System info init done
2023-11-17 12:01:31,178 INFO    HandlerThread:629845 [system_monitor.py:start():194] Starting system monitor
2023-11-17 12:01:31,178 INFO    SystemMonitor:629845 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-17 12:01:31,179 INFO    HandlerThread:629845 [system_monitor.py:probe():214] Collecting system info
2023-11-17 12:01:31,179 INFO    SystemMonitor:629845 [interfaces.py:start():190] Started cpu monitoring
2023-11-17 12:01:31,179 INFO    SystemMonitor:629845 [interfaces.py:start():190] Started disk monitoring
2023-11-17 12:01:31,180 INFO    SystemMonitor:629845 [interfaces.py:start():190] Started gpu monitoring
2023-11-17 12:01:31,180 INFO    SystemMonitor:629845 [interfaces.py:start():190] Started memory monitoring
2023-11-17 12:01:31,181 INFO    SystemMonitor:629845 [interfaces.py:start():190] Started network monitoring
2023-11-17 12:01:31,209 DEBUG   HandlerThread:629845 [system_info.py:probe():196] Probing system
2023-11-17 12:01:31,211 DEBUG   HandlerThread:629845 [system_info.py:_probe_git():181] Probing git
2023-11-17 12:01:31,215 DEBUG   HandlerThread:629845 [system_info.py:_probe_git():189] Probing git done
2023-11-17 12:01:31,215 DEBUG   HandlerThread:629845 [system_info.py:probe():244] Probing system done
