2023-11-17 09:36:40,214 INFO    StreamThr :612149 [internal.py:wandb_internal():86] W&B internal server running at pid: 612149, started at: 2023-11-17 09:36:40.213964
2023-11-17 09:36:40,215 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: status
2023-11-17 09:36:40,216 INFO    WriterThread:612149 [datastore.py:open_for_write():85] open: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_093640-vfkkzj47/run-vfkkzj47.wandb
2023-11-17 09:36:40,216 DEBUG   SenderThread:612149 [sender.py:send():380] send: header
2023-11-17 09:36:40,218 DEBUG   SenderThread:612149 [sender.py:send():380] send: run
2023-11-17 09:36:42,354 INFO    SenderThread:612149 [dir_watcher.py:__init__():211] watching files in: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_093640-vfkkzj47/files
2023-11-17 09:36:42,354 INFO    SenderThread:612149 [sender.py:_start_run_threads():1122] run started: vfkkzj47 with start time 1700235400.213988
2023-11-17 09:36:42,363 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: check_version
2023-11-17 09:36:42,363 DEBUG   SenderThread:612149 [sender.py:send_request():407] send_request: check_version
2023-11-17 09:36:42,475 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: run_start
2023-11-17 09:36:42,506 DEBUG   HandlerThread:612149 [system_info.py:__init__():32] System info init
2023-11-17 09:36:42,506 DEBUG   HandlerThread:612149 [system_info.py:__init__():47] System info init done
2023-11-17 09:36:42,506 INFO    HandlerThread:612149 [system_monitor.py:start():194] Starting system monitor
2023-11-17 09:36:42,506 INFO    SystemMonitor:612149 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-17 09:36:42,507 INFO    HandlerThread:612149 [system_monitor.py:probe():214] Collecting system info
2023-11-17 09:36:42,508 INFO    SystemMonitor:612149 [interfaces.py:start():190] Started cpu monitoring
2023-11-17 09:36:42,508 INFO    SystemMonitor:612149 [interfaces.py:start():190] Started disk monitoring
2023-11-17 09:36:42,509 INFO    SystemMonitor:612149 [interfaces.py:start():190] Started gpu monitoring
2023-11-17 09:36:42,511 INFO    SystemMonitor:612149 [interfaces.py:start():190] Started memory monitoring
2023-11-17 09:36:42,512 INFO    SystemMonitor:612149 [interfaces.py:start():190] Started network monitoring
2023-11-17 09:36:42,544 DEBUG   HandlerThread:612149 [system_info.py:probe():196] Probing system
2023-11-17 09:36:42,546 DEBUG   HandlerThread:612149 [system_info.py:_probe_git():181] Probing git
2023-11-17 09:36:42,553 DEBUG   HandlerThread:612149 [system_info.py:_probe_git():189] Probing git done
2023-11-17 09:36:42,553 DEBUG   HandlerThread:612149 [system_info.py:probe():244] Probing system done
2023-11-17 09:36:42,554 DEBUG   HandlerThread:612149 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-88-generic-x86_64-with-glibc2.35', 'python': '3.11.5', 'heartbeatAt': '2023-11-17T15:36:42.544134', 'startedAt': '2023-11-17T15:36:40.211629', 'docker': None, 'cuda': '10.2.89', 'args': (), 'state': 'running', 'program': '/home/retina/dembysj/Dropbox/WCCI2024/iksolver/ik-solver.py', 'codePathLocal': 'ik-solver.py', 'codePath': 'ik-solver.py', 'git': {'remote': 'https://github.com/jacketdembys/iksolver.git', 'commit': 'eed66bb5c0586826a0a9036b8f7221712d6c7de6'}, 'email': 'jacketdembys@yahoo.fr', 'root': '/home/retina/dembysj/Dropbox/WCCI2024/iksolver', 'host': 'retina', 'username': 'dembysj', 'executable': '/home/retina/dembysj/.conda/envs/wcci_24/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2889.6195000000002, 'min': 800.0, 'max': 4600.0}, 'cpu_freq_per_core': [{'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 2200.021, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 1775.931, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}], 'disk': {'/': {'total': 23.990325927734375, 'used': 20.483692169189453}}, 'gpu': 'NVIDIA GeForce RTX 2060', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2060', 'memory_total': 6442450944}], 'memory': {'total': 31.277503967285156}}
2023-11-17 09:36:42,554 INFO    HandlerThread:612149 [system_monitor.py:probe():224] Finished collecting system info
2023-11-17 09:36:42,554 INFO    HandlerThread:612149 [system_monitor.py:probe():227] Publishing system info
2023-11-17 09:36:42,554 DEBUG   HandlerThread:612149 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-11-17 09:36:42,554 DEBUG   HandlerThread:612149 [system_info.py:_save_pip():68] Saving pip packages done
2023-11-17 09:36:42,554 DEBUG   HandlerThread:612149 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-11-17 09:36:43,354 INFO    Thread-12 :612149 [dir_watcher.py:_on_file_created():271] file/dir created: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_093640-vfkkzj47/files/requirements.txt
2023-11-17 09:36:43,354 INFO    Thread-12 :612149 [dir_watcher.py:_on_file_created():271] file/dir created: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_093640-vfkkzj47/files/conda-environment.yaml
2023-11-17 09:36:46,504 DEBUG   HandlerThread:612149 [system_info.py:_save_conda():87] Saving conda packages done
2023-11-17 09:36:46,505 INFO    HandlerThread:612149 [system_monitor.py:probe():229] Finished publishing system info
2023-11-17 09:36:46,506 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: status_report
2023-11-17 09:36:46,506 DEBUG   SenderThread:612149 [sender.py:send():380] send: files
2023-11-17 09:36:46,506 INFO    SenderThread:612149 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-11-17 09:36:46,510 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: stop_status
2023-11-17 09:36:46,510 DEBUG   SenderThread:612149 [sender.py:send_request():407] send_request: stop_status
2023-11-17 09:36:46,512 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-17 09:36:46,723 DEBUG   SenderThread:612149 [sender.py:send():380] send: telemetry
2023-11-17 09:36:46,815 INFO    wandb-upload_0:612149 [upload_job.py:push():131] Uploaded file /tmp/tmpep886x9jwandb/fggfutdm-wandb-metadata.json
2023-11-17 09:36:47,285 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: log_artifact
2023-11-17 09:36:47,285 DEBUG   SenderThread:612149 [sender.py:send_request():407] send_request: log_artifact
2023-11-17 09:36:47,326 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:36:47,355 INFO    Thread-12 :612149 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_093640-vfkkzj47/files/conda-environment.yaml
2023-11-17 09:36:47,355 INFO    Thread-12 :612149 [dir_watcher.py:_on_file_created():271] file/dir created: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_093640-vfkkzj47/files/wandb-metadata.json
2023-11-17 09:36:47,399 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: log_artifact
2023-11-17 09:36:47,819 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:36:47,819 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:36:47,820 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:36:47,820 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:36:47,820 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:36:47,821 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:36:47,821 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:36:47,822 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:36:47,822 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:36:47,952 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: log_artifact
2023-11-17 09:36:47,960 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:36:47,987 INFO    wandb-upload_0:612149 [upload_job.py:push():89] Uploaded file /home/retina/dembysj/.local/share/wandb/artifacts/staging/tmpx525n60z
2023-11-17 09:36:48,109 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: log_artifact
2023-11-17 09:36:48,445 INFO    SenderThread:612149 [sender.py:send_request_log_artifact():1444] logged artifact Model_7DoF-7R-Panda_MLP_6-100-100-7_Adam_l2_2_qlim_scale_2 - {'id': 'QXJ0aWZhY3Q6NjQxNjIyOTU3', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExNjcwMDg1MQ==', 'latestArtifact': None}}
2023-11-17 09:36:48,445 DEBUG   SenderThread:612149 [sender.py:send():380] send: history
2023-11-17 09:36:48,445 DEBUG   SenderThread:612149 [sender.py:send_request():407] send_request: summary_record
2023-11-17 09:36:48,446 INFO    SenderThread:612149 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-17 09:36:48,446 DEBUG   SenderThread:612149 [sender.py:send():380] send: telemetry
2023-11-17 09:36:48,447 DEBUG   SenderThread:612149 [sender.py:send_request():407] send_request: log_artifact
2023-11-17 09:36:48,511 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:36:48,512 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:36:48,512 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:36:48,512 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:36:48,512 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:36:48,513 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:36:48,513 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:36:48,513 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:36:48,514 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:36:48,532 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:36:48,532 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:36:48,532 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:36:48,532 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 09:36:48,533 DEBUG   HandlerThread:612149 [handler.py:handle_request():146] handle_request: partial_history
