2023-11-17 18:01:15,975 INFO    StreamThr :656885 [internal.py:wandb_internal():86] W&B internal server running at pid: 656885, started at: 2023-11-17 18:01:15.975311
2023-11-17 18:01:15,977 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: status
2023-11-17 18:01:15,977 INFO    WriterThread:656885 [datastore.py:open_for_write():85] open: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_180115-s5tyrqd4/run-s5tyrqd4.wandb
2023-11-17 18:01:15,978 DEBUG   SenderThread:656885 [sender.py:send():380] send: header
2023-11-17 18:01:15,980 DEBUG   SenderThread:656885 [sender.py:send():380] send: run
2023-11-17 18:01:16,210 INFO    SenderThread:656885 [dir_watcher.py:__init__():211] watching files in: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_180115-s5tyrqd4/files
2023-11-17 18:01:16,210 INFO    SenderThread:656885 [sender.py:_start_run_threads():1122] run started: s5tyrqd4 with start time 1700265675.975403
2023-11-17 18:01:16,213 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: check_version
2023-11-17 18:01:16,213 DEBUG   SenderThread:656885 [sender.py:send_request():407] send_request: check_version
2023-11-17 18:01:16,314 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: run_start
2023-11-17 18:01:16,341 DEBUG   HandlerThread:656885 [system_info.py:__init__():32] System info init
2023-11-17 18:01:16,341 DEBUG   HandlerThread:656885 [system_info.py:__init__():47] System info init done
2023-11-17 18:01:16,341 INFO    HandlerThread:656885 [system_monitor.py:start():194] Starting system monitor
2023-11-17 18:01:16,341 INFO    SystemMonitor:656885 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-17 18:01:16,341 INFO    HandlerThread:656885 [system_monitor.py:probe():214] Collecting system info
2023-11-17 18:01:16,342 INFO    SystemMonitor:656885 [interfaces.py:start():190] Started cpu monitoring
2023-11-17 18:01:16,342 INFO    SystemMonitor:656885 [interfaces.py:start():190] Started disk monitoring
2023-11-17 18:01:16,342 INFO    SystemMonitor:656885 [interfaces.py:start():190] Started gpu monitoring
2023-11-17 18:01:16,343 INFO    SystemMonitor:656885 [interfaces.py:start():190] Started memory monitoring
2023-11-17 18:01:16,343 INFO    SystemMonitor:656885 [interfaces.py:start():190] Started network monitoring
2023-11-17 18:01:16,369 DEBUG   HandlerThread:656885 [system_info.py:probe():196] Probing system
2023-11-17 18:01:16,370 DEBUG   HandlerThread:656885 [system_info.py:_probe_git():181] Probing git
2023-11-17 18:01:16,375 DEBUG   HandlerThread:656885 [system_info.py:_probe_git():189] Probing git done
2023-11-17 18:01:16,375 DEBUG   HandlerThread:656885 [system_info.py:probe():244] Probing system done
2023-11-17 18:01:16,375 DEBUG   HandlerThread:656885 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-88-generic-x86_64-with-glibc2.35', 'python': '3.11.5', 'heartbeatAt': '2023-11-18T00:01:16.369531', 'startedAt': '2023-11-18T00:01:15.656334', 'docker': None, 'cuda': '10.2.89', 'args': (), 'state': 'running', 'program': '/home/retina/dembysj/Dropbox/WCCI2024/iksolver/ik-solver.py', 'codePathLocal': 'ik-solver.py', 'codePath': 'ik-solver.py', 'git': {'remote': 'https://github.com/jacketdembys/iksolver.git', 'commit': '99e7b753d1db0881dbff62826f9611e3eda7f747'}, 'email': 'jacketdembys@yahoo.fr', 'root': '/home/retina/dembysj/Dropbox/WCCI2024/iksolver', 'host': 'retina', 'username': 'dembysj', 'executable': '/home/retina/dembysj/.conda/envs/wcci_24/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3567.1861666666664, 'min': 800.0, 'max': 4600.0}, 'cpu_freq_per_core': [{'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 4300.036, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 4299.998, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}, {'current': 3200.0, 'min': 800.0, 'max': 4600.0}], 'disk': {'/': {'total': 23.990325927734375, 'used': 20.502548217773438}}, 'gpu': 'NVIDIA GeForce RTX 2060', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2060', 'memory_total': 6442450944}], 'memory': {'total': 31.277503967285156}}
2023-11-17 18:01:16,375 INFO    HandlerThread:656885 [system_monitor.py:probe():224] Finished collecting system info
2023-11-17 18:01:16,375 INFO    HandlerThread:656885 [system_monitor.py:probe():227] Publishing system info
2023-11-17 18:01:16,375 DEBUG   HandlerThread:656885 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-11-17 18:01:16,375 DEBUG   HandlerThread:656885 [system_info.py:_save_pip():68] Saving pip packages done
2023-11-17 18:01:16,375 DEBUG   HandlerThread:656885 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-11-17 18:01:17,211 INFO    Thread-12 :656885 [dir_watcher.py:_on_file_created():271] file/dir created: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_180115-s5tyrqd4/files/conda-environment.yaml
2023-11-17 18:01:17,211 INFO    Thread-12 :656885 [dir_watcher.py:_on_file_created():271] file/dir created: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_180115-s5tyrqd4/files/requirements.txt
2023-11-17 18:01:32,729 DEBUG   HandlerThread:656885 [system_info.py:_save_conda():87] Saving conda packages done
2023-11-17 18:01:32,849 INFO    HandlerThread:656885 [system_monitor.py:probe():229] Finished publishing system info
2023-11-17 18:01:33,102 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: status_report
2023-11-17 18:01:33,103 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: keepalive
2023-11-17 18:01:33,103 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: status_report
2023-11-17 18:01:33,103 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: keepalive
2023-11-17 18:01:33,103 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: status_report
2023-11-17 18:01:33,103 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: keepalive
2023-11-17 18:01:33,103 DEBUG   SenderThread:656885 [sender.py:send():380] send: files
2023-11-17 18:01:33,103 INFO    SenderThread:656885 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-11-17 18:01:33,109 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: stop_status
2023-11-17 18:01:33,110 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-17 18:01:33,110 DEBUG   SenderThread:656885 [sender.py:send_request():407] send_request: stop_status
2023-11-17 18:01:33,213 INFO    Thread-12 :656885 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_180115-s5tyrqd4/files/conda-environment.yaml
2023-11-17 18:01:33,213 INFO    Thread-12 :656885 [dir_watcher.py:_on_file_created():271] file/dir created: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_180115-s5tyrqd4/files/wandb-metadata.json
2023-11-17 18:01:33,414 DEBUG   SenderThread:656885 [sender.py:send():380] send: telemetry
2023-11-17 18:01:33,547 INFO    wandb-upload_0:656885 [upload_job.py:push():131] Uploaded file /tmp/tmppwzyzjedwandb/7qemynid-wandb-metadata.json
2023-11-17 18:01:36,415 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: status_report
2023-11-17 18:01:41,415 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: status_report
2023-11-17 18:01:46,518 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: status_report
2023-11-17 18:01:47,216 INFO    Thread-12 :656885 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_180115-s5tyrqd4/files/config.yaml
2023-11-17 18:01:48,109 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: stop_status
2023-11-17 18:01:48,109 DEBUG   SenderThread:656885 [sender.py:send_request():407] send_request: stop_status
2023-11-17 18:01:48,110 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-17 18:01:52,193 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: status_report
2023-11-17 18:01:57,194 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: status_report
2023-11-17 18:02:02,194 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: status_report
2023-11-17 18:02:03,109 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: stop_status
2023-11-17 18:02:03,109 DEBUG   SenderThread:656885 [sender.py:send_request():407] send_request: stop_status
2023-11-17 18:02:03,150 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-17 18:02:07,250 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: status_report
2023-11-17 18:02:10,666 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: log_artifact
2023-11-17 18:02:10,666 DEBUG   SenderThread:656885 [sender.py:send_request():407] send_request: log_artifact
2023-11-17 18:02:10,706 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 18:02:10,850 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: log_artifact
2023-11-17 18:02:10,915 INFO    SenderThread:656885 [sender.py:send_request_log_artifact():1444] logged artifact Model_7DoF-7R-Panda_MLP_6-100-7_Adam_l2_2_qlim_scale_2 - {'id': 'QXJ0aWZhY3Q6NjQxOTE1NTEz', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExNjc4MjUxMg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjQxOTE1NjM1', 'versionIndex': 9}}}
2023-11-17 18:02:10,915 DEBUG   SenderThread:656885 [sender.py:send():380] send: history
2023-11-17 18:02:10,915 DEBUG   SenderThread:656885 [sender.py:send_request():407] send_request: summary_record
2023-11-17 18:02:10,916 INFO    SenderThread:656885 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-17 18:02:10,916 DEBUG   SenderThread:656885 [sender.py:send():380] send: telemetry
2023-11-17 18:02:10,917 DEBUG   SenderThread:656885 [sender.py:send_request():407] send_request: log_artifact
2023-11-17 18:02:11,185 INFO    SenderThread:656885 [sender.py:send_request_log_artifact():1444] logged artifact Model_7DoF-7R-Panda_MLP_6-100-7_Adam_l2_2_qlim_scale_2 - {'id': 'QXJ0aWZhY3Q6NjQxOTE1NTIw', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExNjc4MjUxMg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjQxOTE1NjM1', 'versionIndex': 9}}}
2023-11-17 18:02:11,220 INFO    Thread-12 :656885 [dir_watcher.py:_on_file_created():271] file/dir created: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_180115-s5tyrqd4/files/output.log
2023-11-17 18:02:11,220 INFO    Thread-12 :656885 [dir_watcher.py:_on_file_created():271] file/dir created: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_180115-s5tyrqd4/files/wandb-summary.json
2023-11-17 18:02:12,963 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 18:02:12,963 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 18:02:12,964 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 18:02:12,964 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 18:02:13,029 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 18:02:13,030 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 18:02:13,030 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 18:02:13,174 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: log_artifact
2023-11-17 18:02:13,174 DEBUG   SenderThread:656885 [sender.py:send_request():407] send_request: log_artifact
2023-11-17 18:02:13,176 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 18:02:13,220 INFO    Thread-12 :656885 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/retina/dembysj/Dropbox/WCCI2024/iksolver/wandb/run-20231117_180115-s5tyrqd4/files/output.log
2023-11-17 18:02:13,283 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: log_artifact
2023-11-17 18:02:13,325 INFO    SenderThread:656885 [sender.py:send_request_log_artifact():1444] logged artifact Model_7DoF-7R-Panda_MLP_6-100-7_Adam_l2_2_qlim_scale_2 - {'id': 'QXJ0aWZhY3Q6NjQxOTE1NTM2', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExNjc4MjUxMg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjQxOTE1NjM1', 'versionIndex': 9}}}
2023-11-17 18:02:13,325 DEBUG   SenderThread:656885 [sender.py:send():380] send: history
2023-11-17 18:02:13,325 DEBUG   SenderThread:656885 [sender.py:send_request():407] send_request: summary_record
2023-11-17 18:02:13,325 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: status_report
2023-11-17 18:02:13,326 INFO    SenderThread:656885 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-17 18:02:13,326 DEBUG   SenderThread:656885 [sender.py:send_request():407] send_request: log_artifact
2023-11-17 18:02:13,596 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 18:02:13,596 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 18:02:13,596 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 18:02:13,597 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 18:02:13,597 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 18:02:13,598 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 18:02:13,598 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 18:02:13,612 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 18:02:13,613 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: partial_history
2023-11-17 18:02:13,613 DEBUG   HandlerThread:656885 [handler.py:handle_request():146] handle_request: partial_history
